param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
5,0.6799999999999999,0.14696938456699069,5,0.45,0.6166666666666667,0.7166666666666667,0.7166666666666667,0.9,0.1259006977081299,0.0015281200408935546
10,0.7033333333333333,0.17745108872274887,3,0.45,0.8166666666666667,0.8166666666666667,0.5333333333333333,0.9,0.12549934387207032,0.0015329837799072266
15,0.72,0.1514375558880073,1,0.45,0.8166666666666667,0.7166666666666667,0.7166666666666667,0.9,0.12606873512268066,0.0015434741973876954
20,0.72,0.1514375558880073,1,0.45,0.8166666666666667,0.7166666666666667,0.7166666666666667,0.9,0.12685208320617675,0.001533365249633789
30,0.6833333333333333,0.12064640713902573,4,0.45,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.8,0.12550911903381348,0.0015338897705078126
50,0.6266666666666666,0.14360439485692011,7,0.3666666666666667,0.6333333333333333,0.7,0.6333333333333333,0.8,0.12540645599365235,0.001538228988647461
75,0.6266666666666667,0.12498888839501784,6,0.45,0.6333333333333333,0.5333333333333333,0.7166666666666667,0.8,0.12545185089111327,0.0015411853790283203
100,0.5866666666666667,0.11897712198383166,8,0.45,0.5333333333333333,0.5333333333333333,0.6166666666666667,0.8,0.1267716407775879,0.0016676425933837891
