param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
5,0.7266666666666666,0.09809292646374772,7,0.7333333333333334,0.8333333333333333,0.7166666666666667,0.55,0.8,0.12433304786682128,0.0015384197235107423
10,0.7633333333333333,0.04521553322083509,6,0.7333333333333334,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.8,0.12374587059020996,0.0015372276306152345
15,0.8,0.034960294939005016,3,0.7333333333333334,0.8333333333333333,0.8166666666666667,0.8166666666666667,0.8,0.12608809471130372,0.001543140411376953
20,0.7966666666666666,0.04876246279442598,4,0.8166666666666667,0.8333333333333333,0.8166666666666667,0.8166666666666667,0.7,0.12500767707824706,0.0015369415283203124
30,0.82,0.059066817155564506,1,0.9166666666666667,0.8333333333333333,0.8166666666666667,0.7333333333333334,0.8,0.12530827522277832,0.001652097702026367
50,0.8033333333333333,0.06446359868604573,2,0.9166666666666667,0.75,0.8166666666666667,0.7333333333333334,0.8,0.12488789558410644,0.0015428543090820312
75,0.7633333333333334,0.10402991022884822,5,0.9166666666666667,0.75,0.8166666666666667,0.7333333333333334,0.6000000000000001,0.12497453689575196,0.001544189453125
100,0.7233333333333334,0.1167142760000773,8,0.8166666666666667,0.75,0.8166666666666667,0.7333333333333334,0.5,0.12467942237854004,0.0015682697296142579
