param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
15,0.78,0.07845734863959881,1,0.7333333333333334,0.7333333333333334,0.9166666666666667,0.8166666666666667,0.7,0.12527976036071778,0.0015110492706298829
20,0.74,0.040276819911981905,2,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.7,0.12567734718322754,0.0014880180358886718
30,0.7366666666666666,0.07630348761506395,3,0.7333333333333334,0.7333333333333334,0.8,0.8166666666666667,0.6000000000000001,0.12591962814331054,0.0014794826507568359
50,0.7333333333333333,0.0960324019392529,4,0.8166666666666667,0.6333333333333333,0.8,0.8166666666666667,0.6,0.12696008682250975,0.0015873908996582031
