param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
15,0.7933333333333333,0.07930251502246882,2,0.7166666666666667,0.8,0.7,0.8333333333333333,0.9166666666666667,0.12385420799255371,0.0015824317932128906
20,0.8133333333333332,0.10402991022884822,1,0.7166666666666667,0.7166666666666667,0.8,0.8333333333333333,1.0,0.12354331016540528,0.0015101909637451171
30,0.7666666666666666,0.07601169500660919,3,0.6333333333333333,0.7333333333333334,0.8,0.8333333333333333,0.8333333333333333,0.12527661323547362,0.0016099929809570313
50,0.7299999999999999,0.08326663997864531,4,0.6333333333333333,0.6333333333333333,0.8,0.75,0.8333333333333333,0.12481794357299805,0.001497936248779297
