param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
15,0.7266666666666667,0.10143416036468626,4,0.6166666666666667,0.7333333333333334,0.6333333333333333,0.75,0.9,0.1253645420074463,0.0015012741088867188
20,0.73,0.11125546178852423,3,0.7166666666666667,0.7333333333333334,0.55,0.75,0.9,0.12519779205322265,0.0014733314514160157
30,0.7466666666666667,0.0865383665716478,2,0.7166666666666667,0.7333333333333334,0.6333333333333333,0.75,0.9,0.12542037963867186,0.001485443115234375
50,0.75,0.10852547064066473,1,0.8,0.7333333333333334,0.5666666666666667,0.75,0.9,0.12536072731018066,0.001468992233276367
