param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
5,0.7866666666666667,0.12884098726725124,2,0.6166666666666667,0.8166666666666667,0.8,0.7,1.0,0.1181035041809082,0.0014375209808349609
20,0.79,0.08205689083394117,1,0.8166666666666667,0.9166666666666667,0.7,0.8166666666666667,0.7,0.11433119773864746,0.0013699531555175781
