param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
15,0.8166666666666667,0.15420044674960506,4,0.75,1.0,0.6333333333333333,1.0,0.7,0.1251758575439453,0.001482105255126953
20,0.89,0.09043106644167026,1,0.8166666666666667,1.0,0.8333333333333333,1.0,0.8,0.12490596771240234,0.0014835357666015624
30,0.8866666666666667,0.11224972160321824,2,0.7166666666666667,1.0,0.9166666666666667,1.0,0.8,0.12482748031616211,0.00146026611328125
50,0.8266666666666665,0.1267543556122103,3,0.6166666666666667,0.9,0.8166666666666667,1.0,0.8,0.12460851669311523,0.0014718055725097656
