pipeline,mean_bal_acc,std_bal_acc,median_bal_acc,min_bal_acc,max_bal_acc,mean_auroc,std_auroc,mean_n_features,n_repeats
kw_nmc_kens,0.8246190919999999,0.029599957283372634,0.8275794000000001,0.7424604,0.879365,0.944598436,0.013167299077279065,0.0,50
nmc_ensemble,0.8225318,0.026346482902416913,0.8232144,0.7599208,0.8726191999999999,0.9437446799999999,0.01261033307812385,0.0,50
kw_nmc_kgrid,0.81687306,0.03256299687640332,0.8184525,0.7424604,0.8821429999999999,0.939618284,0.01472890178418982,30.44,50
kw_nmc,0.813309572,0.03282542469802533,0.8123016,0.7313494,0.8769842000000001,0.9372378840000001,0.015621182300604455,35.48,50
en_nmc,0.810571508,0.027657711202814707,0.8128968999999999,0.739286,0.8694444000000001,0.934688956,0.013922026652507415,30.48,50
kw_rf,0.8034206639999999,0.026952957597112394,0.8097223,0.7353176,0.8484126,0.929225852,0.013739242777388291,48.36,50
en_rf,0.786563552,0.03086942479260378,0.7869049,0.6956348,0.8408732000000001,0.91866286,0.016648647744572448,31.96,50
