param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
5,0.5366666666666667,0.21868292622475635,2,0.6333333333333333,0.9,0.25,0.43333333333333335,0.4666666666666667,0.11276569366455078,0.0013957023620605469
20,0.5933333333333334,0.21643577440997236,1,0.6333333333333333,0.8,0.26666666666666666,0.43333333333333335,0.8333333333333333,0.11381893157958985,0.001462268829345703
