param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
5,0.6666666666666667,0.05676462121975468,2,0.75,0.7166666666666667,0.6333333333333333,0.6333333333333333,0.6,0.11324858665466309,0.0014661788940429688
20,0.8133333333333332,0.10718623460542352,1,0.8333333333333333,1.0,0.7166666666666667,0.8166666666666667,0.7,0.11394119262695312,0.0015937328338623048
