param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.599484,0.5,20,0.7033333333333334,0.03858612300930076,54,0.7166666666666667,0.75,0.7166666666666667,0.7,0.6333333333333333,0.1639455795288086,0.001572418212890625
0.599484,0.5,50,0.7766666666666667,0.07348469228349536,7,0.9,0.75,0.8166666666666667,0.7,0.7166666666666667,0.16336398124694823,0.0015691757202148438
0.599484,0.7,5,0.6333333333333334,0.16666666666666669,109,0.55,0.75,0.35,0.8166666666666667,0.7,0.17888236045837402,0.0015752792358398437
0.599484,0.7,10,0.76,0.07498147919467994,19,0.8166666666666667,0.8333333333333333,0.6333333333333333,0.8,0.7166666666666667,0.179717493057251,0.001570272445678711
0.599484,0.7,20,0.7233333333333334,0.09285592184789415,41,0.7166666666666667,0.6666666666666666,0.9,0.7,0.6333333333333333,0.17873291969299315,0.0015697479248046875
0.599484,0.7,50,0.7699999999999999,0.05206833117271103,12,0.7166666666666667,0.8333333333333333,0.8,0.7,0.8,0.179657506942749,0.001656341552734375
0.599484,0.9,5,0.6533333333333334,0.11175369742826806,83,0.55,0.75,0.5333333333333333,0.8166666666666667,0.6166666666666667,0.177164888381958,0.0015592098236083985
0.599484,0.9,10,0.7266666666666668,0.0793025150224688,37,0.65,0.8333333333333333,0.6333333333333333,0.8,0.7166666666666667,0.17708239555358887,0.0015697956085205078
0.599484,0.9,20,0.7233333333333334,0.07272474743090478,41,0.8166666666666667,0.6666666666666666,0.8,0.7,0.6333333333333333,0.1792379856109619,0.0015483379364013671
0.599484,0.9,50,0.7566666666666667,0.07717224601860151,20,0.8166666666666667,0.8333333333333333,0.8,0.7,0.6333333333333333,0.1780217170715332,0.0015515804290771485
2.15443,0.1,5,0.5733333333333335,0.1436043948569201,155,0.45,0.65,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.25475215911865234,0.001569223403930664
