param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.0129155,0.7,10,0.5966666666666667,0.13597385369580758,561,0.7,0.3333333333333333,0.6166666666666667,0.6333333333333333,0.7,0.4888430118560791,0.02084956169128418
sqrt,1,0.0129155,0.7,20,0.51,0.092255683353987,769,0.6333333333333333,0.5166666666666667,0.35,0.55,0.5,0.4957542896270752,0.020913124084472656
sqrt,1,0.0129155,0.7,50,0.5466666666666666,0.18867962264113208,640,0.8166666666666667,0.6166666666666667,0.25,0.45,0.6,0.4991188049316406,0.020874643325805665
sqrt,1,0.0129155,0.9,5,0.6433333333333333,0.11953614051360738,471,0.8166666666666667,0.45,0.6166666666666667,0.6333333333333333,0.7,0.4885256767272949,0.020844745635986327
sqrt,1,0.0129155,0.9,10,0.5966666666666667,0.13597385369580758,561,0.7,0.3333333333333333,0.6166666666666667,0.6333333333333333,0.7,0.488874626159668,0.02078423500061035
sqrt,1,0.0129155,0.9,20,0.51,0.092255683353987,769,0.6333333333333333,0.5166666666666667,0.35,0.55,0.5,0.49533696174621583,0.021064901351928712
sqrt,1,0.0129155,0.9,50,0.5466666666666666,0.18867962264113208,640,0.8166666666666667,0.6166666666666667,0.25,0.45,0.6,0.4982143402099609,0.02098846435546875
sqrt,1,0.0464159,0.1,5,0.7666666666666668,0.21265517210315443,193,0.9166666666666667,1.0,0.7333333333333334,0.3833333333333333,0.8,0.5006374835968017,0.020827341079711913
sqrt,1,0.0464159,0.1,10,0.7766666666666666,0.10413666234542206,142,0.9,0.9,0.7333333333333334,0.65,0.7,0.5037251472473144,0.020784378051757812
sqrt,1,0.0464159,0.1,20,0.85,0.1183215956619923,3,0.9,0.9,1.0,0.65,0.8,0.5056440353393554,0.02079148292541504
sqrt,1,0.0464159,0.1,50,0.7566666666666666,0.1420485050177501,215,0.9,0.9,0.6333333333333333,0.55,0.8,0.5129801750183105,0.020861053466796876
sqrt,1,0.0464159,0.3,5,0.6833333333333333,0.16733200530681513,415,0.9,0.7,0.7333333333333334,0.3833333333333333,0.7,0.50157151222229,0.020732021331787108
sqrt,1,0.0464159,0.3,10,0.8133333333333335,0.09510228411791405,28,0.9,0.8,0.9166666666666667,0.65,0.8,0.504314374923706,0.02085843086242676
sqrt,1,0.0464159,0.3,20,0.8533333333333333,0.10187137859957418,1,0.9,0.9,0.9166666666666667,0.65,0.9,0.5117815494537353,0.02080249786376953
sqrt,1,0.0464159,0.3,50,0.78,0.21066033745766616,129,0.8,1.0,0.8166666666666667,0.3833333333333333,0.9,0.514939832687378,0.021009445190429688
sqrt,1,0.0464159,0.5,5,0.5700000000000001,0.17993826101687704,603,0.9,0.45,0.5166666666666667,0.3833333333333333,0.6,0.4979156494140625,0.02070474624633789
sqrt,1,0.0464159,0.5,10,0.5733333333333333,0.16350331291240963,600,0.8,0.3333333333333333,0.55,0.48333333333333334,0.7,0.5011008262634278,0.020900535583496093
sqrt,1,0.0464159,0.5,20,0.5900000000000001,0.09225568335398696,593,0.7,0.5166666666666667,0.55,0.48333333333333334,0.7,0.5091336727142334,0.020890426635742188
sqrt,1,0.0464159,0.5,50,0.6666666666666667,0.1588150566609546,430,0.8,0.6166666666666667,0.5333333333333333,0.48333333333333334,0.9,0.5121127605438233,0.020805788040161134
sqrt,1,0.0464159,0.7,5,0.6433333333333333,0.11953614051360738,471,0.8166666666666667,0.45,0.6166666666666667,0.6333333333333333,0.7,0.48456969261169436,0.02078251838684082
sqrt,1,0.0464159,0.7,10,0.5966666666666667,0.13597385369580758,561,0.7,0.3333333333333333,0.6166666666666667,0.6333333333333333,0.7,0.49056172370910645,0.020744752883911134
sqrt,1,0.0464159,0.7,20,0.51,0.092255683353987,769,0.6333333333333333,0.5166666666666667,0.35,0.55,0.5,0.4973594665527344,0.021091127395629884
sqrt,1,0.0464159,0.7,50,0.5466666666666666,0.18867962264113208,640,0.8166666666666667,0.6166666666666667,0.25,0.45,0.6,0.5023341178894043,0.020757389068603516
sqrt,1,0.0464159,0.9,5,0.6433333333333333,0.11953614051360738,471,0.8166666666666667,0.45,0.6166666666666667,0.6333333333333333,0.7,0.48487048149108886,0.020766544342041015
sqrt,1,0.0464159,0.9,10,0.5966666666666667,0.13597385369580758,561,0.7,0.3333333333333333,0.6166666666666667,0.6333333333333333,0.7,0.491475772857666,0.020796442031860353
sqrt,1,0.0464159,0.9,20,0.51,0.092255683353987,769,0.6333333333333333,0.5166666666666667,0.35,0.55,0.5,0.495209264755249,0.021065664291381837
sqrt,1,0.0464159,0.9,50,0.5466666666666666,0.18867962264113208,640,0.8166666666666667,0.6166666666666667,0.25,0.45,0.6,0.49866466522216796,0.02079453468322754
sqrt,1,0.16681,0.1,5,0.76,0.2141131580366897,200,0.9166666666666667,1.0,0.8,0.3833333333333333,0.7,0.5304903507232666,0.020948028564453124
sqrt,1,0.16681,0.1,10,0.7933333333333333,0.0992191737742481,86,0.9,0.9,0.7166666666666667,0.65,0.8,0.5331747531890869,0.020783090591430665
sqrt,1,0.16681,0.1,20,0.7933333333333333,0.10198039027185571,86,0.9,0.9,0.6333333333333333,0.7333333333333334,0.8,0.5341650962829589,0.020781660079956056
