param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,2.15443,0.9,20,0.7166666666666667,0.12692955176439846,170,0.6333333333333333,0.8166666666666667,0.6166666666666667,0.9166666666666667,0.6000000000000001,0.9040191173553467,0.020657444000244142
sqrt,1,2.15443,0.9,50,0.7,0.0683130051063973,242,0.6166666666666667,0.8166666666666667,0.7166666666666667,0.65,0.7,0.909298324584961,0.02093505859375
sqrt,1,7.74264,0.1,5,0.5533333333333333,0.11323525167642019,703,0.6333333333333333,0.55,0.7166666666666667,0.4666666666666667,0.4,0.7827720642089844,0.020804214477539062
sqrt,1,7.74264,0.1,10,0.6499999999999999,0.10749676997731401,492,0.5333333333333333,0.7333333333333334,0.8166666666666667,0.5666666666666667,0.6,0.7857499122619629,0.020879459381103516
sqrt,1,7.74264,0.1,20,0.7033333333333334,0.06446359868604573,197,0.7333333333333334,0.7166666666666667,0.6166666666666667,0.65,0.8,0.7877309799194336,0.020927000045776366
sqrt,1,7.74264,0.1,50,0.6833333333333333,0.042163702135578414,310,0.7166666666666667,0.6333333333333333,0.6333333333333333,0.7333333333333334,0.7,0.793433666229248,0.020812177658081056
sqrt,1,7.74264,0.3,5,0.6799999999999999,0.09392668535736913,370,0.5333333333333333,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.7,0.9887216567993165,0.02075657844543457
sqrt,1,7.74264,0.3,10,0.6700000000000002,0.06182412330330471,425,0.6333333333333333,0.7333333333333334,0.7166666666666667,0.5666666666666667,0.7,0.9871022224426269,0.021581220626831054
sqrt,1,7.74264,0.3,20,0.7033333333333334,0.04521553322083513,197,0.7333333333333334,0.7333333333333334,0.6166666666666667,0.7333333333333334,0.7,0.9909153938293457,0.020771598815917967
sqrt,1,7.74264,0.3,50,0.76,0.09104333522498444,18,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.7333333333333334,0.9,0.9933490753173828,0.021034908294677735
sqrt,1,7.74264,0.5,5,0.6799999999999999,0.138001610296563,370,0.43333333333333335,0.8,0.8166666666666667,0.65,0.7,1.0763121128082276,0.02084317207336426
sqrt,1,7.74264,0.5,10,0.7433333333333334,0.038873012632301994,45,0.7333333333333334,0.7333333333333334,0.8166666666666667,0.7333333333333334,0.7,1.0780356407165528,0.020889425277709962
sqrt,1,7.74264,0.5,20,0.7233333333333334,0.0646357314322177,114,0.6333333333333333,0.7333333333333334,0.7166666666666667,0.8333333333333333,0.7,1.0834564685821533,0.02094273567199707
sqrt,1,7.74264,0.5,50,0.76,0.07930251502246877,18,0.7333333333333334,0.8166666666666667,0.6166666666666667,0.8333333333333333,0.8,1.0898010730743408,0.02108283042907715
