param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
5,0.6033333333333333,0.1367885635245546,8,0.43333333333333335,0.5333333333333333,0.5333333333333333,0.8166666666666667,0.7,0.12492237091064454,0.0015457630157470702
10,0.72,0.11614167593456232,1,0.5333333333333333,0.8166666666666667,0.6333333333333333,0.8166666666666667,0.8,0.12457504272460937,0.0015327930450439453
15,0.6633333333333333,0.12174654911833116,4,0.45,0.7166666666666667,0.6333333333333333,0.8166666666666667,0.7,0.1252866268157959,0.0015295028686523437
20,0.6633333333333333,0.11566234381931649,4,0.43333333333333335,0.7166666666666667,0.7333333333333334,0.7333333333333334,0.7,0.12610502243041993,0.001650094985961914
30,0.6833333333333333,0.07601169500660922,2,0.5333333333333333,0.7166666666666667,0.7333333333333334,0.7333333333333334,0.7,0.12500367164611817,0.0015328407287597656
50,0.66,0.13274871834493251,6,0.43333333333333335,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.6000000000000001,0.12502045631408693,0.00153961181640625
75,0.6766666666666666,0.1455258663529538,3,0.43333333333333335,0.8166666666666667,0.8166666666666667,0.7166666666666667,0.6000000000000001,0.12489256858825684,0.0015314579010009765
100,0.6599999999999999,0.14476033833738974,7,0.43333333333333335,0.8166666666666667,0.8166666666666667,0.6333333333333333,0.6000000000000001,0.1252598762512207,0.001552438735961914
