param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
15,0.6833333333333333,0.0752772652709081,1,0.55,0.7333333333333334,0.7333333333333334,0.65,0.75,0.12404699325561523,0.001509237289428711
20,0.6233333333333334,0.06879922480183431,4,0.55,0.7333333333333334,0.65,0.6333333333333333,0.55,0.1234832763671875,0.001500844955444336
30,0.6433333333333333,0.08205689083394115,3,0.55,0.7333333333333334,0.65,0.7333333333333334,0.55,0.12522192001342775,0.0016109943389892578
50,0.6599999999999999,0.07348469228349534,2,0.55,0.7333333333333334,0.6333333333333333,0.6333333333333333,0.75,0.12382965087890625,0.0015185356140136718
