param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
5,0.5466666666666666,0.07845734863959877,8,0.45,0.4666666666666667,0.6333333333333333,0.55,0.6333333333333333,0.12476644515991211,0.0015314579010009765
10,0.6166666666666666,0.08232726023485645,5,0.55,0.55,0.7333333333333334,0.7,0.55,0.12419013977050782,0.001532745361328125
15,0.6533333333333333,0.10873004286866723,1,0.55,0.7166666666666667,0.8333333333333333,0.6166666666666667,0.55,0.12571454048156738,0.001634836196899414
20,0.65,0.13457752825457564,2,0.55,0.7166666666666667,0.8333333333333333,0.7,0.45,0.12506628036499023,0.0015317440032958985
30,0.5933333333333334,0.1420485050177501,6,0.45,0.7166666666666667,0.55,0.8,0.45,0.12506675720214844,0.0015542984008789062
50,0.6300000000000001,0.1279756921363498,3,0.65,0.7166666666666667,0.55,0.8,0.43333333333333335,0.12519612312316894,0.0016973018646240234
75,0.63,0.10456258094238745,4,0.65,0.6166666666666667,0.55,0.8166666666666667,0.5166666666666667,0.12491421699523926,0.001584625244140625
100,0.5900000000000001,0.04898979485566355,7,0.65,0.6166666666666667,0.55,0.6166666666666667,0.5166666666666667,0.125551176071167,0.0017007350921630859
