param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
5,0.6,0.1206464071390257,6,0.5333333333333333,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.4,0.12175407409667968,0.0014775753021240234
10,0.5966666666666667,0.12578641509408806,7,0.43333333333333335,0.6333333333333333,0.6166666666666667,0.8,0.5,0.11751909255981445,0.0014860153198242188
15,0.5800000000000001,0.09392668535736914,8,0.43333333333333335,0.6166666666666667,0.5333333333333333,0.7166666666666667,0.6,0.13368124961853028,0.0016957759857177735
20,0.6966666666666667,0.12036980056845194,3,0.5333333333333333,0.6333333333333333,0.7166666666666667,0.9,0.7,0.1291130542755127,0.0016354084014892577
30,0.6966666666666667,0.13840359661351131,3,0.6333333333333333,0.5333333333333333,0.8166666666666667,0.9,0.6,0.12952499389648436,0.0016187191009521484
50,0.75,0.07149203529842409,1,0.6333333333333333,0.8,0.8166666666666667,0.8,0.7,0.12502894401550294,0.0015604496002197266
75,0.7100000000000001,0.13232955494186138,2,0.5333333333333333,0.8,0.7166666666666667,0.9,0.6000000000000001,0.12465519905090332,0.0015565872192382813
100,0.6766666666666666,0.0992191737742481,5,0.5333333333333333,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.6000000000000001,0.12428436279296876,0.0015263557434082031
