param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
15,0.6066666666666667,0.15151090903151346,3,0.43333333333333335,0.8333333333333333,0.6166666666666667,0.7,0.45,0.12549257278442383,0.0015091896057128906
20,0.6133333333333334,0.15613384571507155,2,0.43333333333333335,0.8333333333333333,0.6166666666666667,0.7333333333333334,0.45,0.12394442558288574,0.0015843868255615234
30,0.5733333333333334,0.15441646429200628,4,0.3333333333333333,0.75,0.5166666666666667,0.7333333333333334,0.5333333333333333,0.12392950057983398,0.0015008926391601562
50,0.66,0.10466878978738388,1,0.6,0.7333333333333334,0.5166666666666667,0.8166666666666667,0.6333333333333333,0.12447962760925294,0.001501750946044922
