param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.0129155,0.3,50,0.5266666666666666,0.09695359714832656,152,0.3833333333333333,0.6333333333333333,0.5166666666666667,0.6333333333333333,0.4666666666666667,0.0037670135498046875,0.0014304637908935547
0.0129155,0.5,5,0.3899999999999999,0.14321700705960558,185,0.3833333333333333,0.6666666666666666,0.2833333333333333,0.2833333333333333,0.3333333333333333,0.003844881057739258,0.0014326095581054688
0.0129155,0.5,10,0.5433333333333333,0.07571877794400363,136,0.43333333333333335,0.6666666666666666,0.5333333333333333,0.5666666666666667,0.5166666666666667,0.003708362579345703,0.001427602767944336
0.0129155,0.5,20,0.51,0.1030641655582687,169,0.43333333333333335,0.6666666666666666,0.3666666666666667,0.55,0.5333333333333333,0.0037395477294921873,0.0014233589172363281
0.0129155,0.5,50,0.5266666666666666,0.09695359714832656,152,0.3833333333333333,0.6333333333333333,0.5166666666666667,0.6333333333333333,0.4666666666666667,0.0037765979766845705,0.0014334678649902343
0.0129155,0.7,5,0.3899999999999999,0.14321700705960558,185,0.3833333333333333,0.6666666666666666,0.2833333333333333,0.2833333333333333,0.3333333333333333,0.0037200927734375,0.001418924331665039
0.0129155,0.7,10,0.5433333333333333,0.07571877794400363,136,0.43333333333333335,0.6666666666666666,0.5333333333333333,0.5666666666666667,0.5166666666666667,0.003597545623779297,0.0013971328735351562
0.0129155,0.7,20,0.51,0.1030641655582687,169,0.43333333333333335,0.6666666666666666,0.3666666666666667,0.55,0.5333333333333333,0.003607177734375,0.0014082908630371094
0.0129155,0.7,50,0.5266666666666666,0.09695359714832656,152,0.3833333333333333,0.6333333333333333,0.5166666666666667,0.6333333333333333,0.4666666666666667,0.003711223602294922,0.0014217376708984375
0.0129155,0.9,5,0.3899999999999999,0.14321700705960558,185,0.3833333333333333,0.6666666666666666,0.2833333333333333,0.2833333333333333,0.3333333333333333,0.0034756183624267576,0.001404142379760742
0.0129155,0.9,10,0.5433333333333333,0.07571877794400363,136,0.43333333333333335,0.6666666666666666,0.5333333333333333,0.5666666666666667,0.5166666666666667,0.003395271301269531,0.0014024734497070312
0.0129155,0.9,20,0.51,0.1030641655582687,169,0.43333333333333335,0.6666666666666666,0.3666666666666667,0.55,0.5333333333333333,0.003416776657104492,0.0014004707336425781
0.0129155,0.9,50,0.5266666666666666,0.09695359714832656,152,0.3833333333333333,0.6333333333333333,0.5166666666666667,0.6333333333333333,0.4666666666666667,0.0034902095794677734,0.0014101028442382812
0.0464159,0.1,5,0.7466666666666667,0.21066033745766613,90,0.3666666666666667,0.8333333333333333,1.0,0.7166666666666667,0.8166666666666667,0.022767972946166993,0.0015106201171875
0.0464159,0.1,10,0.78,0.1371941041817112,64,0.6333333333333333,0.8166666666666667,1.0,0.6333333333333333,0.8166666666666667,0.02334756851196289,0.0016512870788574219
0.0464159,0.1,20,0.9099999999999999,0.08205689083394116,1,0.8166666666666667,0.9166666666666667,1.0,1.0,0.8166666666666667,0.02286052703857422,0.0015328884124755859
