param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
15,0.7,0.09944289260117531,3,0.7333333333333334,0.7333333333333334,0.7,0.5166666666666667,0.8166666666666667,0.12332396507263184,0.001520061492919922
20,0.7000000000000001,0.06749485577105531,2,0.6333333333333333,0.7166666666666667,0.8,0.6166666666666667,0.7333333333333334,0.12244133949279785,0.001480245590209961
30,0.74,0.11085526098877263,1,0.6333333333333333,0.9166666666666667,0.8,0.6166666666666667,0.7333333333333334,0.12340855598449707,0.0015119075775146484
50,0.6866666666666666,0.10614455552060435,4,0.6333333333333333,0.8333333333333333,0.7166666666666667,0.5166666666666667,0.7333333333333334,0.12302727699279785,0.001565265655517578
